,X,lookup,x,y,state,County,address,prcp,tmax,ndvi,year,location,PHDI_average,palmer_z_average,bioclim1,bioclim2,bioclim3,bioclim4,bioclim5,bioclim6,bioclim7,bioclim8,bioclim9,bioclim10,bioclim11,bioclim12,bioclim13,bioclim14,bioclim15,bioclim16,bioclim17,bioclim18,bioclim19,landcover,dtw,landcover_1,landcover_2,landcover_5,landcover_6,landcover_7,landcover_8,landcover_11,landcover_14,landcover_15,landcover_18,county_id
2977,2977,803 2019,-82.01,28.65,florida,Sumter,"5792, CR 48, Center Hill, Sumter County, Florida, 33514, United States",0.285752564,0.502953741,0.734643423,0,803,0.505810334,0.527386542,0.463396136,0.837311477,0.760768155,0.525367474,0.784947903,0.333260316,0.706872157,0.493397755,0.627277514,0.374775868,0.456668634,0.361155698,0.389473684,0.323529412,0.564882157,0.517374517,0.29047619,0.619433198,0.336769759,5,0.120582637,0,0,1,0,0,0,0,0,0,0,60
2978,2978,803 2019,-81.96,28.65,florida,Sumter,"County Road 702, Center Hill, Sumter County, Florida, 33514, United States",0.269372298,0.553654186,0.80858954,0,803,0.505810334,0.527386542,0.482498991,0.831456154,0.752402184,0.517173406,0.830701051,0.341402842,0.706095077,0.537414583,0.638558521,0.416113662,0.470568397,0.327447833,0.315789474,0.308823529,0.562827006,0.478764479,0.271428571,0.578947368,0.323024055,5,0.071475235,0,0,1,0,0,0,0,0,0,0,60
2979,2979,803 2019,-81.91,28.65,florida,Lake,"Lake County, Florida, United States",0.246239863,0.451241882,0.869825674,0,803,0.505810334,0.527386542,0.482498991,0.831456154,0.752402184,0.517173406,0.830701051,0.341402842,0.706095077,0.537414583,0.638558521,0.416113662,0.470568397,0.327447833,0.315789474,0.308823529,0.562827006,0.478764479,0.271428571,0.578947368,0.323024055,6,0.014017447,0,0,0,1,0,0,0,0,0,0,34
2980,2980,803 2019,-81.86,28.65,florida,Lake,"Royal Highlands, Lake County, Florida, United States",0.220249366,0.521978155,0.85010037,0,803,0.505810334,0.527386542,0.482498991,0.831456154,0.752402184,0.517173406,0.830701051,0.341402842,0.706095077,0.537414583,0.638558521,0.416113662,0.470568397,0.327447833,0.315789474,0.308823529,0.562827006,0.478764479,0.271428571,0.578947368,0.323024055,2,0.014017447,0,1,0,0,0,0,0,0,0,0,34
2981,2981,803 2019,-81.81,28.65,florida,Lake,"Florida's Turnpike, Lake County, Florida, 34715, United States",0.193544354,0.534271749,0.805335446,0,803,0.505810334,0.527386542,0.500104458,0.78564925,0.713406855,0.50974695,0.82316366,0.365730364,0.682783945,0.572805439,0.649558104,0.449350495,0.482203028,0.30176565,0.263157895,0.294117647,0.573553862,0.455598456,0.252380952,0.55465587,0.298969072,2,0.044327059,0,1,0,0,0,0,0,0,0,0,34
2982,2982,803 2019,-81.76,28.65,florida,Lake,"20988, Adventure Trail, Lake County, Florida, 34715, United States",0.194133829,0.487249984,0.853903856,0,803,0.505810334,0.527386542,0.500104458,0.78564925,0.713406855,0.50974695,0.82316366,0.365730364,0.682783945,0.572805439,0.649558104,0.449350495,0.482203028,0.30176565,0.263157895,0.294117647,0.573553862,0.455598456,0.252380952,0.55465587,0.298969072,2,0.057795414,0,1,0,0,0,0,0,0,0,0,34
2983,2983,803 2019,-81.71,28.65,florida,Lake,"Ferndale Connector, Ferndale, Lake County, Florida, 34756, United States",0.201546926,0.434598317,0.975425251,0,803,0.505810334,0.527386542,0.500104458,0.78564925,0.713406855,0.50974695,0.82316366,0.365730364,0.682783945,0.572805439,0.649558104,0.449350495,0.482203028,0.30176565,0.263157895,0.294117647,0.573553862,0.455598456,0.252380952,0.55465587,0.298969072,2,0.079294654,0,1,0,0,0,0,0,0,0,0,34
2984,2984,803 2019,-81.56,28.65,florida,Orange,"Hooper Farm Road, Orange County, Florida, 32704, United States",0.194491087,0.74093122,0.764183835,0,803,0.505810334,0.527386542,0.507651631,0.676573218,0.620404005,0.4950658,0.715218246,0.412750231,0.62414001,0.577786203,0.354454873,0.454028111,0.494520289,0.285714286,0.284210526,0.279411765,0.605023717,0.463320463,0.238095238,0.562753036,0.257731959,6,0.050540623,0,0,0,1,0,0,0,0,0,0,48
2985,2985,803 2019,-81.51,28.65,florida,Orange,"1898, Grimke Avenue, Lake Jewell Heights, South Apopka, Orange County, Florida, 32703, United States",0.210835626,0.623123954,0.873048072,0,803,0.505810334,0.527386542,0.507651631,0.676573218,0.620404005,0.4950658,0.715218246,0.412750231,0.62414001,0.577786203,0.354454873,0.454028111,0.494520289,0.285714286,0.284210526,0.279411765,0.605023717,0.463320463,0.238095238,0.562753036,0.257731959,2,0.039647327,0,1,0,0,0,0,0,0,0,0,48
2986,2986,803 2019,-81.46,28.65,florida,Orange,"Journey Christian Church, 1965, South Orange Blossom Trail, Apopka, Orange County, Florida, 32703, United States",0.35886535,0.721871004,0.731695721,0,803,0.505810334,0.527386542,0.554930403,0.769509741,0.697655712,0.485080921,0.92807207,0.390241453,0.675668632,0.701413689,0.388984878,0.570131154,0.524329647,0.272873194,0.284210526,0.25,0.619759356,0.451737452,0.204761905,0.550607287,0.233676976,2,0.014017447,0,1,0,0,0,0,0,0,0,0,48
2987,2987,803 2019,-81.41,28.65,florida,Seminole,"Mount Tabor Church, Oaklando Drive, Seminole County, Florida, 32714, United States",0.53981637,0.721598011,0.716238774,0,803,0.505810334,0.527386542,0.554930403,0.769509741,0.697655712,0.485080921,0.92807207,0.390241453,0.675668632,0.701413689,0.388984878,0.570131154,0.524329647,0.272873194,0.284210526,0.25,0.619759356,0.451737452,0.204761905,0.550607287,0.233676976,2,0.056069787,0,1,0,0,0,0,0,0,0,0,57
2988,2988,803 2019,-81.36,28.65,florida,Seminole,"917, Crestwood Lane, Altamonte Springs, Seminole County, Florida, 32701, United States",0.44760816,0.656670652,0.682958267,0,803,0.505810334,0.527386542,0.554930403,0.769509741,0.697655712,0.485080921,0.92807207,0.390241453,0.675668632,0.701413689,0.388984878,0.570131154,0.524329647,0.272873194,0.284210526,0.25,0.619759356,0.451737452,0.204761905,0.550607287,0.233676976,18,0.057795414,0,0,0,0,0,0,0,0,0,1,57
2989,2989,803 2019,-81.31,28.65,florida,Seminole,"Field Club Circle, Casselberry, Seminole County, Florida, United States",0.287110143,0.705401974,0.780105652,0,803,0.505810334,0.527386542,0.543385887,0.75903486,0.692080573,0.470408684,0.837193624,0.38411785,0.66803546,0.630569879,0.388971156,0.50359917,0.52309793,0.293739968,0.315789474,0.25,0.625330292,0.467181467,0.204761905,0.566801619,0.223367698,2,0.014017447,0,1,0,0,0,0,0,0,0,0,57
2990,2990,803 2019,-81.26,28.65,florida,Seminole,"La Mesa Avenue, Seminole County, Florida, 32707-5509, United States",0.237933622,0.614996846,0.716893819,0,803,0.505810334,0.527386542,0.543385887,0.75903486,0.692080573,0.470408684,0.837193624,0.38411785,0.66803546,0.630569879,0.388971156,0.50359917,0.52309793,0.293739968,0.315789474,0.25,0.625330292,0.467181467,0.204761905,0.566801619,0.223367698,7,0.071475235,0,0,0,0,1,0,0,0,0,0,57
2991,2991,803 2019,-81.21,28.65,florida,Seminole,"Public Storage, 1400, Alafaya Trail, Oviedo, Seminole County, Florida, 32765, United States",0.216587475,0.511626833,0.611389329,0,803,0.505810334,0.527386542,0.543385887,0.75903486,0.692080573,0.470408684,0.837193624,0.38411785,0.66803546,0.630569879,0.388971156,0.50359917,0.52309793,0.293739968,0.315789474,0.25,0.625330292,0.467181467,0.204761905,0.566801619,0.223367698,6,0.140873598,0,0,0,1,0,0,0,0,0,0,57
2992,2992,803 2019,-81.16,28.65,florida,Seminole,"1134, Twin Rivers Boulevard, Oviedo, Seminole County, Florida, 32766, United States",0.201743418,0.542533115,0.69473851,0,803,0.505810334,0.527386542,0.496854928,0.724110634,0.65737066,0.45588044,0.620465664,0.366531276,0.652555461,0.450454192,0.365223912,0.337545566,0.501540781,0.34670947,0.421052632,0.264705882,0.608018146,0.49034749,0.257142857,0.587044534,0.233676976,6,0.075486262,0,0,0,1,0,0,0,0,0,0,57
2993,2993,803 2019,-81.11,28.65,florida,Seminole,"175, Overlook Drive, Seminole County, Florida, 32766, United States",0.188524883,0.578943992,0.816376123,0,803,0.505810334,0.527386542,0.496854928,0.724110634,0.65737066,0.45588044,0.620465664,0.366531276,0.652555461,0.450454192,0.365223912,0.337545566,0.501540781,0.34670947,0.421052632,0.264705882,0.608018146,0.49034749,0.257142857,0.587044534,0.233676976,6,0.028034894,0,0,0,1,0,0,0,0,0,0,57
2994,2994,803 2019,-81.06,28.65,florida,Seminole,"Seminole County, Florida, United States",0.181594084,0.476527213,0.906413101,0,803,0.505810334,0.527386542,0.496854928,0.724110634,0.65737066,0.45588044,0.620465664,0.366531276,0.652555461,0.450454192,0.365223912,0.337545566,0.501540781,0.34670947,0.421052632,0.264705882,0.608018146,0.49034749,0.257142857,0.587044534,0.233676976,14,0.075486262,0,0,0,0,0,0,0,1,0,0,57
2995,2995,803 2019,-81.01,28.65,florida,Seminole,"Seminole County, Florida, United States",0.176235219,0.642967345,0.797031167,0,803,0.505810334,0.527386542,0.496854928,0.724110634,0.65737066,0.45588044,0.620465664,0.366531276,0.652555461,0.450454192,0.365223912,0.337545566,0.501540781,0.34670947,0.421052632,0.264705882,0.608018146,0.49034749,0.257142857,0.587044534,0.233676976,6,0.089755454,0,0,0,1,0,0,0,0,0,0,57
2996,2996,803 2019,-80.96,28.65,florida,Volusia,"Southmere, Brevard County, Florida, 32754, United States",0.23854096,0.361266382,0.714685684,0,803,0.505810334,0.527386542,0.501362663,0.673573134,0.609404565,0.441542384,0.551049133,0.382516027,0.627857441,0.440432421,0.37851563,0.325034207,0.509369675,0.37399679,0.336842105,0.294117647,0.542774942,0.463320463,0.328571429,0.562753036,0.243986254,6,0.039647327,0,0,0,1,0,0,0,0,0,0,64
2997,2997,803 2019,-80.91,28.65,florida,Brevard,"Brevard County, Florida, United States",0.317762852,0.44695904,0.388473323,0,803,0.505810334,0.527386542,0.501362663,0.673573134,0.609404565,0.441542384,0.551049133,0.382516027,0.627857441,0.440432421,0.37851563,0.325034207,0.509369675,0.37399679,0.336842105,0.294117647,0.542774942,0.463320463,0.328571429,0.562753036,0.243986254,7,0,0,0,0,0,1,0,0,0,0,0,5
2998,2998,803 2019,-80.86,28.65,florida,Brevard,"Parrish Road, Brevard County, Florida, 32796, United States",0.333607231,0.453260234,0.800179609,0,803,0.505810334,0.527386542,0.501362663,0.673573134,0.609404565,0.441542384,0.551049133,0.382516027,0.627857441,0.440432421,0.37851563,0.325034207,0.509369675,0.37399679,0.336842105,0.294117647,0.542774942,0.463320463,0.328571429,0.562753036,0.243986254,6,0.062687928,0,0,0,1,0,0,0,0,0,0,5
2999,2999,803 2019,-82.56,28.7,florida,Citrus,"West Twin Canal Lane, Citrus County, Florida, 34448, United States",0.363188168,0.502971642,0.834675119,0,803,0.505810334,0.527386542,0.425792791,0.802348692,0.690075648,0.574432891,0.688500287,0.308264116,0.715661709,0.47794849,0.580777193,0.360266904,0.413120112,0.471910112,0.621052632,0.352941176,0.570317118,0.617760618,0.338095238,0.724696356,0.405498282,14,0.206965123,0,0,0,0,0,0,0,1,0,0,9
3000,3000,803 2019,-82.21,28.7,florida,Sumter,"Wahoo, Sumter County, Florida, United States",0.283912686,0.669402823,0.846730058,0,803,0.505810334,0.527386542,0.430298763,0.831381356,0.731956264,0.557144978,0.753434003,0.314806093,0.719137356,0.463878342,0.592539977,0.34705312,0.424559844,0.402889246,0.442105263,0.338235294,0.551656848,0.548262548,0.3,0.651821862,0.364261168,14,0.138765644,0,0,0,0,0,0,0,1,0,0,60
3001,3001,803 2019,-82.16,28.7,florida,Sumter,"Sumter County, Florida, United States",0.263513272,0.627268063,0.844035922,0,803,0.505810334,0.527386542,0.433069929,0.836452242,0.745756871,0.545346489,0.753643286,0.31876059,0.715556742,0.444481724,0.603880942,0.328837054,0.431660373,0.370786517,0.357894737,0.352941176,0.542885679,0.50965251,0.295238095,0.611336032,0.343642612,14,0.140873598,0,0,0,0,0,0,0,1,0,0,60
3002,3002,803 2019,-82.11,28.7,florida,Sumter,"CR 475, Bushnell, Sumter County, Florida, 33513, United States",0.231717338,0.470664597,0.807849974,0,803,0.505810334,0.527386542,0.433069929,0.836452242,0.745756871,0.545346489,0.753643286,0.31876059,0.715556742,0.444481724,0.603880942,0.328837054,0.431660373,0.370786517,0.357894737,0.352941176,0.542885679,0.50965251,0.295238095,0.611336032,0.343642612,5,0.14295047,0,0,1,0,0,0,0,0,0,0,60
3003,3003,803 2019,-82.06,28.7,florida,Sumter,"County Road 546 N, Sumter County, Florida, 33585, United States",0.249651674,0.673716993,0.84637084,0,803,0.505810334,0.527386542,0.433069929,0.836452242,0.745756871,0.545346489,0.753643286,0.31876059,0.715556742,0.444481724,0.603880942,0.328837054,0.431660373,0.370786517,0.357894737,0.352941176,0.542885679,0.50965251,0.295238095,0.611336032,0.343642612,5,0.171104745,0,0,1,0,0,0,0,0,0,0,60
3004,3004,803 2019,-82.01,28.7,florida,Sumter,"Sumter County, Florida, United States",0.280018577,0.507393218,0.814189118,0,803,0.505810334,0.527386542,0.433069929,0.836452242,0.745756871,0.545346489,0.753643286,0.31876059,0.715556742,0.444481724,0.603880942,0.328837054,0.431660373,0.370786517,0.357894737,0.352941176,0.542885679,0.50965251,0.295238095,0.611336032,0.343642612,5,0.14295047,0,0,1,0,0,0,0,0,0,0,60
3005,3005,803 2019,-81.96,28.7,florida,Sumter,"Wildwood, Sumter County, Florida, 34785, United States",0.261798435,0.401597603,0.826043317,0,803,0.505810334,0.527386542,0.461602269,0.831268,0.737340319,0.539520827,0.813844965,0.328371465,0.715541514,0.515446949,0.622268894,0.395483063,0.449007495,0.340288925,0.294736842,0.338235294,0.544983438,0.474903475,0.276190476,0.574898785,0.326460481,5,0.075486262,0,0,1,0,0,0,0,0,0,0,60
3006,3006,803 2019,-81.91,28.7,florida,Lake,"Hammock Groves Road, Lake County, Florida, 34736, United States",0.231431532,0.576948017,0.82723719,0,803,0.505810334,0.527386542,0.461602269,0.831268,0.737340319,0.539520827,0.813844965,0.328371465,0.715541514,0.515446949,0.622268894,0.395483063,0.449007495,0.340288925,0.294736842,0.338235294,0.544983438,0.474903475,0.276190476,0.574898785,0.326460481,2,0.028034894,0,1,0,0,0,0,0,0,0,0,34
3007,3007,803 2019,-81.86,28.7,florida,Lake,"Plantation View Drive, Lake County, Florida, 34762, United States",0.208924297,0.486686098,0.75360803,0,803,0.505810334,0.527386542,0.461602269,0.831268,0.737340319,0.539520827,0.813844965,0.328371465,0.715541514,0.515446949,0.622268894,0.395483063,0.449007495,0.340288925,0.294736842,0.338235294,0.544983438,0.474903475,0.276190476,0.574898785,0.326460481,2,0.014017447,0,1,0,0,0,0,0,0,0,0,34
3008,3008,803 2019,-81.81,28.7,florida,Lake,"Eulett Road, Lake County, Florida, 34737, United States",0.18838198,0.614034661,0.874590597,0,803,0.505810334,0.527386542,0.468264996,0.728667438,0.650799677,0.527418327,0.709879127,0.370736014,0.661727683,0.513907491,0.62950969,0.394037302,0.457717235,0.32423756,0.284210526,0.323529412,0.559295058,0.467181467,0.271428571,0.566801619,0.302405498,2,0,0,1,0,0,0,0,0,0,0,0,34
3009,3009,803 2019,-81.76,28.7,florida,Lake,"North Buckhill Road, Howey-in-the-Hills, Lake County, Florida, 34737, United States",0.197992212,0.441033769,0.844447966,0,803,0.505810334,0.527386542,0.468264996,0.728667438,0.650799677,0.527418327,0.709879127,0.370736014,0.661727683,0.513907491,0.62950969,0.394037302,0.457717235,0.32423756,0.284210526,0.323529412,0.559295058,0.467181467,0.271428571,0.566801619,0.302405498,2,0.042052341,0,1,0,0,0,0,0,0,0,0,34
3010,3010,803 2019,-81.71,28.7,florida,Lake,"Sugarloaf Mountain Trail, Lake County, Florida, 34705, United States",0.215140581,0.613613985,0.864965663,0,803,0.505810334,0.527386542,0.468264996,0.728667438,0.650799677,0.527418327,0.709879127,0.370736014,0.661727683,0.513907491,0.62950969,0.394037302,0.457717235,0.32423756,0.284210526,0.323529412,0.559295058,0.467181467,0.271428571,0.566801619,0.302405498,2,0.112139575,0,1,0,0,0,0,0,0,0,0,34
3011,3011,803 2019,-81.66,28.7,florida,Lake,"Lake County, Florida, United States",0.205566075,0.523938328,0.868219757,0,803,0.505810334,0.527386542,0.457864677,0.783322567,0.684863822,0.523055637,0.720766648,0.331992211,0.698690204,0.480439799,0.306102815,0.362606582,0.452984829,0.325842697,0.294736842,0.323529412,0.569356431,0.467181467,0.271428571,0.566801619,0.285223368,6,0.075486262,0,0,0,1,0,0,0,0,0,0,34
3012,3012,803 2019,-81.61,28.7,florida,Orange,"Lake Apopka Wildlife Drive (Laughlin Road), Orange County, Florida, 34778, United States",0.18931085,0.701526381,0.813333333,0,803,0.505810334,0.527386542,0.457864677,0.783322567,0.684863822,0.523055637,0.720766648,0.331992211,0.698690204,0.480439799,0.306102815,0.362606582,0.452984829,0.325842697,0.294736842,0.323529412,0.569356431,0.467181467,0.271428571,0.566801619,0.285223368,6,0.081735058,0,0,0,1,0,0,0,0,0,0,48
3013,3013,803 2019,-81.56,28.7,florida,Orange,"3038, Southfork Drive, Apopka, Orange County, Florida, 32712, United States",0.196920439,0.486632395,0.656809297,0,803,0.505810334,0.527386542,0.457864677,0.783322567,0.684863822,0.523055637,0.720766648,0.331992211,0.698690204,0.480439799,0.306102815,0.362606582,0.452984829,0.325842697,0.294736842,0.323529412,0.569356431,0.467181467,0.271428571,0.566801619,0.285223368,2,0.042052341,0,1,0,0,0,0,0,0,0,0,48
3014,3014,803 2019,-81.51,28.7,florida,Orange,"1112, Park Avenue, Apopka, Orange County, Florida, 32712, United States",0.210496231,0.449420443,0.731156894,0,803,0.505810334,0.527386542,0.457864677,0.783322567,0.684863822,0.523055637,0.720766648,0.331992211,0.698690204,0.480439799,0.306102815,0.362606582,0.452984829,0.325842697,0.294736842,0.323529412,0.569356431,0.467181467,0.271428571,0.566801619,0.285223368,2,0.028034894,0,1,0,0,0,0,0,0,0,0,48
3015,3015,803 2019,-81.46,28.7,florida,Orange,"Sweetwater Country Club, 2700, Sweetwater Country Club Drive, Sweetwater Country Club, South Apopka, Orange County, Florida, 32712, United States",0.347540281,0.513528827,0.826043317,0,803,0.505810334,0.527386542,0.472037848,0.757531172,0.666936794,0.507153386,0.71406639,0.348560954,0.682585751,0.498459153,0.324227922,0.379529209,0.468890496,0.311396469,0.294736842,0.25,0.584478868,0.444015444,0.223809524,0.542510121,0.254295533,6,0.057795414,0,0,0,1,0,0,0,0,0,0,48
3016,3016,803 2019,-81.41,28.7,florida,Seminole,"Dero, Golf Brook Circle, Seminole County, Florida, 32779, United States",0.515451395,0.591483726,0.686529319,0,803,0.505810334,0.527386542,0.472037848,0.757531172,0.666936794,0.507153386,0.71406639,0.348560954,0.682585751,0.498459153,0.324227922,0.379529209,0.468890496,0.311396469,0.294736842,0.25,0.584478868,0.444015444,0.223809524,0.542510121,0.254295533,6,0.019823663,0,0,0,1,0,0,0,0,0,0,57
3017,3017,803 2019,-81.36,28.7,florida,Seminole,"300, Saint Laurent Street, Longwood, Seminole County, Florida, 32750, United States",0.423993427,0.489366791,0.61298468,0,803,0.505810334,0.527386542,0.472037848,0.757531172,0.666936794,0.507153386,0.71406639,0.348560954,0.682585751,0.498459153,0.324227922,0.379529209,0.468890496,0.311396469,0.294736842,0.25,0.584478868,0.444015444,0.223809524,0.542510121,0.254295533,2,0.019823663,0,1,0,0,0,0,0,0,0,0,57
3018,3018,803 2019,-81.31,28.7,florida,Seminole,"66, Edgemon Avenue, Winter Springs, Seminole County, Florida, 32708, United States",0.267693187,0.632826361,0.563771791,0,803,0.505810334,0.527386542,0.494919725,0.718622229,0.638738763,0.490242765,0.709458963,0.374139904,0.658558218,0.522634486,0.34986596,0.406035116,0.487942227,0.290529695,0.273684211,0.191176471,0.597273282,0.424710425,0.171428571,0.493927126,0.223367698,7,0.084104681,0,0,0,0,1,0,0,0,0,0,57
3019,3019,803 2019,-81.21,28.7,florida,Seminole,"2087, Black Hammock Road, Jones Landing, Seminole County, Florida, 32765, United States",0.240613054,0.419122799,0.788505018,0,803,0.505810334,0.527386542,0.494919725,0.718622229,0.638738763,0.490242765,0.709458963,0.374139904,0.658558218,0.522634486,0.34986596,0.406035116,0.487942227,0.290529695,0.273684211,0.191176471,0.597273282,0.424710425,0.171428571,0.493927126,0.223367698,7,0.115590828,0,0,0,0,1,0,0,0,0,0,57
3020,3020,803 2019,-82.56,28.25,florida,Pasco,"Starkey Park Bike Trail, Pasco County, Florida, United States",0.271230039,0.621750043,0.807976756,0,803,0.505810334,0.527386542,0.521511867,0.693509096,0.647543645,0.506656443,0.57010509,0.388122344,0.625511205,0.594915804,0.668232124,0.493901866,0.494478394,0.426966292,0.6,0.264705882,0.577923638,0.571428571,0.371428571,0.639676113,0.395189003,6,0.115590828,0,0,0,1,0,0,0,0,0,0,51
