,exlid,lookup,id,x,y,presence,gen_spe,genus_full,xy,index,year,tmax,prcp,dtw,location,PHDI_average,palmer_z_average,bioclim1,bioclim2,bioclim3,bioclim4,bioclim5,bioclim6,bioclim7,bioclim8,bioclim9,bioclim10,bioclim11,bioclim12,bioclim13,bioclim14,bioclim15,bioclim16,bioclim17,bioclim18,bioclim19,landcover,ndvi,ambam,ambma,derva,ixoaf,ixosc,rhisa,landcover_1,landcover_2,landcover_5,landcover_6,landcover_7,landcover_14,landcover_15,landcover_16,landcover_18,species,genus
1778,589,802 2014,668,-81.08122919,29.21614432,1,Rhipicephalus sanguineus,Rhipicephalus,-81.08122919 29.21614432,82,0.996534685,0.336093085,0.741556798,0.102377626,802,0.798505914,0.84741784,0.413652083,0.609273412,0.503590609,0.516903507,0.287432143,0.344345459,0.624349943,0.302433568,0.281290681,0.195434494,0.424325231,0.35152488,0.189473684,0.352941176,0.433125468,0.32046332,0.380952381,0.412955466,0.326460481,6,0.752921289,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,4
1780,591,802 2014,458,-81.156641,29.283951,1,Rhipicephalus sanguineus,Rhipicephalus,-81.156641 29.283951,2744,0.996534685,0.317073171,0.664846306,0.236854842,802,0.798505914,0.84741784,0.413652083,0.609273412,0.503590609,0.516903507,0.287432143,0.344345459,0.624349943,0.302433568,0.281290681,0.195434494,0.424325231,0.35152488,0.189473684,0.352941176,0.433125468,0.32046332,0.380952381,0.412955466,0.326460481,6,0.830966719,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,4
1781,592,802 2014,457,-81.103046,29.211343,1,Amblyomma americanum,Amblyomma,-81.103046 29.211343,2740,0.996534685,0.337659432,0.645107934,0.131392325,802,0.798505914,0.84741784,0.413652083,0.609273412,0.503590609,0.516903507,0.287432143,0.344345459,0.624349943,0.302433568,0.281290681,0.195434494,0.424325231,0.35152488,0.189473684,0.352941176,0.433125468,0.32046332,0.380952381,0.412955466,0.326460481,6,0.663549921,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1784,595,802 2014,459,-81.081229,29.216144,1,Rhipicephalus sanguineus,Rhipicephalus,-81.081229 29.216144,2745,0.996534685,0.336093085,0.603388193,0.102377267,802,0.798505914,0.84741784,0.413652083,0.609273412,0.503590609,0.516903507,0.287432143,0.344345459,0.624349943,0.302433568,0.281290681,0.195434494,0.424325231,0.35152488,0.189473684,0.352941176,0.433125468,0.32046332,0.380952381,0.412955466,0.326460481,6,0.752921289,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,4
1789,600,802 2014,478,-82.218322,29.752427,1,Ixodes affinis,Ixodes,-82.218322 29.752427,2813,0.996534685,0.29156411,0.711052041,0.116392137,802,0.798505914,0.84741784,0.253513028,0.878530199,0.62247891,0.695003027,0.607272833,0.153273376,0.84536845,0.202714491,0.394284211,0.101784703,0.258566816,0.406099518,0.494736842,0.352941176,0.489374965,0.494208494,0.323809524,0.5951417,0.487972509,6,0.855731643,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,3
1799,701,802 2018,638,-81.46888,29.015111,1,Amblyomma maculatum,Amblyomma,-81.46888 29.015111,46,0.998514865,0.511300064,0.473518676,0.11251057,802,0.809296535,0.889671362,0.383992294,0.743407002,0.617886745,0.54434009,0.509797971,0.297436439,0.69954354,0.294553691,0.247396674,0.188034217,0.401595629,0.425361156,0.378947368,0.411764706,0.520275966,0.505791506,0.357142857,0.607287449,0.333333333,6,0.821320655,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1
1801,703,802 2018,560,-82.221138,29.723708,1,Amblyomma americanum,Amblyomma,-82.221138 29.723708,4088,0.998514865,0.43186395,0.378639909,0.10406389,802,0.809296535,0.889671362,0.253513028,0.878530199,0.62247891,0.695003027,0.607272833,0.153273376,0.84536845,0.202714491,0.394284211,0.101784703,0.258566816,0.406099518,0.494736842,0.352941176,0.489374965,0.494208494,0.323809524,0.5951417,0.487972509,14,0.88943476,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1803,705,802 2018,559,-82.39441,29.704719,1,Amblyomma americanum,Amblyomma,-82.39441 29.704719,4084,0.998514865,0.422689639,0.378639909,0.210026064,802,0.809296535,0.889671362,0.262441817,0.921621959,0.659136097,0.703761319,0.687576884,0.143896097,0.865617176,0.251266275,0.397332578,0.147381439,0.26075191,0.451043339,0.589473684,0.352941176,0.509854096,0.575289575,0.319047619,0.680161943,0.505154639,14,0.887469625,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1804,706,802 2018,554,-82.569503,29.042014,1,Ixodes scapularis,Ixodes,-82.569503 29.042014,4061,0.998514865,0.507272318,0.557631057,0.042163008,802,0.809296535,0.889671362,0.367481366,0.866100413,0.700001831,0.621358832,0.722233229,0.246362016,0.777095461,0.393014143,0.520334482,0.280501988,0.358900895,0.53611557,0.652631579,0.397058824,0.546194381,0.675675676,0.357142857,0.785425101,0.474226804,6,0.80637084,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,3
1807,709,802 2018,633,-81.67918333,30.21083667,1,Amblyomma americanum,Amblyomma,-81.67918333 30.21083667,40,0.998514865,0.324009846,0.618640571,0.37553548,802,0.809296535,0.889671362,0.319936084,0.640128401,0.33752629,0.75895761,0.665276237,0.229559677,0.784149746,0.465497506,0.436257899,0.438474649,0.272199759,0.394863563,0.242105263,0.382352941,0.381530244,0.343629344,0.438095238,0.352226721,0.443298969,2,0.792783941,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1811,713,802 2018,625,-81.84581486,29.01965935,1,Amblyomma americanum,Amblyomma,-81.84581486 29.01965935,31,0.998514865,0.535914073,0.651388325,0.068184018,802,0.809296535,0.889671362,0.37873851,0.811300551,0.673598424,0.579731013,0.660461125,0.28128486,0.736216966,0.350151211,0.54395252,0.240247858,0.382818486,0.36918138,0.284210526,0.367647059,0.483923628,0.444015444,0.30952381,0.542510121,0.360824742,14,0.872329635,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1814,716,802 2018,616,-82.3051788,29.6006722,1,Amblyomma americanum,Amblyomma,-82.3051788 29.6006722,20,0.998514865,0.449765047,0.522640307,0.099330004,802,0.809296535,0.889671362,0.282261925,0.853981971,0.636116352,0.661042249,0.59146316,0.1910995,0.808527402,0.217959851,0.42974568,0.116102171,0.290160733,0.412520064,0.463157895,0.367647059,0.489851091,0.505791506,0.328571429,0.607287449,0.474226804,14,0.909223455,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1815,717,802 2018,916,-81.93183665,29.19682929,1,Amblyomma americanum,Amblyomma,-81.93183665 29.19682929,402,0.998514865,0.49586037,0.433369032,0.055667715,802,0.809296535,0.889671362,0.327487959,0.794630056,0.635648977,0.599965099,0.563090107,0.257424531,0.743834911,0.240940505,0.496379919,0.137684135,0.345893499,0.375601926,0.273684211,0.382352941,0.464470975,0.432432432,0.323809524,0.530364372,0.384879725,14,0.700570523,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1818,720,802 2018,617,-82.56950333,29.04201383,1,Ixodes scapularis,Ixodes,-82.56950333 29.04201383,22,0.998514865,0.507272318,0.522640307,0.042162518,802,0.809296535,0.889671362,0.367481366,0.866100413,0.700001831,0.621358832,0.722233229,0.246362016,0.777095461,0.393014143,0.520334482,0.280501988,0.358900895,0.53611557,0.652631579,0.397058824,0.546194381,0.675675676,0.357142857,0.785425101,0.474226804,6,0.80637084,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,3
1821,723,802 2018,621,-82.37141132,29.63411912,1,Amblyomma americanum,Amblyomma,-82.37141132 29.63411912,26,0.998514865,0.444842245,0.511873922,0.136170577,802,0.809296535,0.889671362,0.297758825,0.916302484,0.678138196,0.680160571,0.713333099,0.169358249,0.846114959,0.303381713,0.435174008,0.196324931,0.290923486,0.468699839,0.578947368,0.352941176,0.510982519,0.590733591,0.328571429,0.696356275,0.512027491,5,0.616999472,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1822,724,802 2018,558,-82.371411,29.634119,1,Amblyomma americanum,Amblyomma,-82.371411 29.634119,4080,0.998514865,0.444842245,0.65542572,0.136170655,802,0.809296535,0.889671362,0.297758825,0.916302484,0.678138196,0.680160571,0.713333099,0.169358249,0.846114959,0.303381713,0.435174008,0.196324931,0.290923486,0.468699839,0.578947368,0.352941176,0.510982519,0.590733591,0.328571429,0.696356275,0.512027491,5,0.616999472,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1832,1389,805 1970,35,-80.9375,25.3125,1,Dermacentor variabilis,Dermacentor,-80.9375 25.3125,731,0.974752707,0.585589613,0.823201883,0.10869172,805,0.861693297,0.607981221,0.874588225,0.410007269,0.750412669,0.080551423,0.442919996,0.759669183,0.267731091,0.849987627,0.703336377,0.773070376,0.888128957,0.298555377,0.663157895,0.073529412,0.855666329,0.428571429,0.033333333,0.449392713,0.024054983,7,0.874442684,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2
1836,1419,805 1983,84,-81.34088135,27.34350586,1,Amblyomma americanum,Amblyomma,-81.34088135 27.34350586,1104,0.981188291,0.558961734,0.823650482,0.028303326,805,0.902365636,0.99008868,0.600617172,0.856721314,0.911851647,0.358548331,0.912784811,0.431621587,0.635658468,0.551586682,0.490804018,0.46047441,0.606218253,0.218298555,0.515789474,0.102941176,0.789136538,0.540540541,0.080952381,0.469635628,0.120274914,6,0.732657158,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1837,1420,805 1983,85,-81.16589355,26.55352783,1,Amblyomma maculatum,Amblyomma,-81.16589355 26.55352783,1105,0.981188291,0.626314607,0.861332829,0.32141853,805,0.902365636,0.99008868,0.691457986,0.822082025,0.997169283,0.241190239,0.877816936,0.513380699,0.55591282,0.572279928,0.639333332,0.528584458,0.71383589,0.338683788,0.715789474,0.058823529,0.793258892,0.667953668,0.095238095,0.526315789,0.068728522,2,0.775023772,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
1840,1423,805 1983,88,-80.43652344,26.64770508,1,Dermacentor variabilis,Dermacentor,-80.43652344 26.64770508,1108,0.981188291,0.610427385,0.665294906,0.506258563,805,0.902365636,0.99008868,0.72902666,0.550047115,0.792525885,0.169357168,0.484671202,0.629678938,0.392505319,0.580459168,0.555404112,0.520142295,0.765812407,0.605136437,0.515789474,0.191176471,0.563476397,0.536679537,0.228571429,0.627530364,0.164948454,2,0.636872689,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,2
1841,1424,805 1983,89,-81.38098144,26.0993042,1,Dermacentor variabilis,Dermacentor,-81.38098144 26.0993042,1109,0.981188291,0.67599015,0.738865202,0.321794324,805,0.902365636,0.99008868,0.729456542,0.648834211,0.914599512,0.192338838,0.556599134,0.59882739,0.431144055,0.602751191,0.546396872,0.56686013,0.758364847,0.3964687,0.905263158,0.102941176,0.94729585,0.876447876,0.047619048,0.789473684,0.034364261,6,0.835425251,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,2
1844,1427,805 1983,92,-81.34088135,27.34350586,1,Ixodes affinis,Ixodes,-81.34088135 27.34350586,1112,0.981188291,0.558961734,0.353966944,0.028303326,805,0.902365636,0.99008868,0.600617172,0.856721314,0.911851647,0.358548331,0.912784811,0.431621587,0.635658468,0.551586682,0.490804018,0.46047441,0.606218253,0.218298555,0.515789474,0.102941176,0.789136538,0.540540541,0.080952381,0.469635628,0.120274914,6,0.732657158,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,3
1846,1429,805 1983,94,-81.38098144,26.0993042,1,Ixodes affinis,Ixodes,-81.38098144 26.0993042,1114,0.981188291,0.67599015,0.64779953,0.321794324,805,0.902365636,0.99008868,0.729456542,0.648834211,0.914599512,0.192338838,0.556599134,0.59882739,0.431144055,0.602751191,0.546396872,0.56686013,0.758364847,0.3964687,0.905263158,0.102941176,0.94729585,0.876447876,0.047619048,0.789473684,0.034364261,6,0.835425251,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,3
1847,1430,805 1983,95,-80.49859619,25.60888672,1,Ixodes affinis,Ixodes,-80.49859619 25.60888672,1115,0.981188291,0.639516666,0.762640969,0.531435034,805,0.902365636,0.99008868,0.861873068,0.457233893,0.825840744,0.063011781,0.442050914,0.74357508,0.282300679,0.748232315,0.699203907,0.694027903,0.884712059,0.659711075,1,0.044117647,0.801079584,0.791505792,0.09047619,0.761133603,0.065292096,7,0.346510829,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,3
1848,1431,805 1983,96,-81.34097,27.3434,1,Ixodes scapularis,Ixodes,-81.34097 27.3434,1116,0.981188291,0.558961734,0.762640969,0.028233967,805,0.902365636,0.99008868,0.600617172,0.856721314,0.911851647,0.358548331,0.912784811,0.431621587,0.635658468,0.551586682,0.490804018,0.46047441,0.606218253,0.218298555,0.515789474,0.102941176,0.789136538,0.540540541,0.080952381,0.469635628,0.120274914,6,0.732657158,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,3
1849,1432,805 1983,97,-81.1659,26.55349,1,Ixodes scapularis,Ixodes,-81.1659 26.55349,1117,0.981188291,0.626314607,0.640173341,0.321472321,805,0.902365636,0.99008868,0.691457986,0.822082025,0.997169283,0.241190239,0.877816936,0.513380699,0.55591282,0.572279928,0.639333332,0.528584458,0.71383589,0.338683788,0.715789474,0.058823529,0.793258892,0.667953668,0.095238095,0.526315789,0.068728522,2,0.775023772,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,3
1850,1433,805 1983,98,-81.38097,26.09924,1,Ixodes scapularis,Ixodes,-81.38097 26.09924,1118,0.981188291,0.67599015,0.640173341,0.321703669,805,0.902365636,0.99008868,0.729456542,0.648834211,0.914599512,0.192338838,0.556599134,0.59882739,0.431144055,0.602751191,0.546396872,0.56686013,0.758364847,0.3964687,0.905263158,0.102941176,0.94729585,0.876447876,0.047619048,0.789473684,0.034364261,6,0.883106181,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,3
1851,1434,805 1983,99,-80.49867,25.60897,1,Ixodes scapularis,Ixodes,-80.49867 25.60897,1119,0.981188291,0.639516666,0.731687612,0.531587771,805,0.902365636,0.99008868,0.861873068,0.457233893,0.825840744,0.063011781,0.442050914,0.74357508,0.282300679,0.748232315,0.699203907,0.694027903,0.884712059,0.659711075,1,0.044117647,0.801079584,0.791505792,0.09047619,0.761133603,0.065292096,7,0.556302166,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,3
1852,1435,805 1983,100,-80.91705,25.55731,1,Ixodes scapularis,Ixodes,-80.91705 25.55731,1120,0.981188291,0.695905119,0.759500773,0.148997868,805,0.902365636,0.99008868,0.843049357,0.549482321,0.868719381,0.126535247,0.607063548,0.690030549,0.355207206,0.836500456,0.659174004,0.777864624,0.85161367,0.386837881,0.884210526,0.029411765,0.904088967,0.698841699,0.019047619,0.63562753,0.013745704,18,0.870649762,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,3
1853,1436,805 1983,101,-81.34097,27.3434,1,Amblyomma americanum,Amblyomma,-81.34097 27.3434,1136,0.981188291,0.558961734,0.759500773,0.028233967,805,0.902365636,0.99008868,0.600617172,0.856721314,0.911851647,0.358548331,0.912784811,0.431621587,0.635658468,0.551586682,0.490804018,0.46047441,0.606218253,0.218298555,0.515789474,0.102941176,0.789136538,0.540540541,0.080952381,0.469635628,0.120274914,6,0.732657158,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1855,1438,805 1983,103,-81.38097,26.09924,1,Amblyomma maculatum,Amblyomma,-81.38097 26.09924,1143,0.981188291,0.67599015,0.771612956,0.321703669,805,0.902365636,0.99008868,0.729456542,0.648834211,0.914599512,0.192338838,0.556599134,0.59882739,0.431144055,0.602751191,0.546396872,0.56686013,0.758364847,0.3964687,0.905263158,0.102941176,0.94729585,0.876447876,0.047619048,0.789473684,0.034364261,6,0.883106181,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1
1857,1440,805 1983,105,-80.43651,26.64757,1,Dermacentor variabilis,Dermacentor,-80.43651 26.64757,1155,0.981188291,0.610427385,0.933108728,0.506209746,805,0.902365636,0.99008868,0.72902666,0.550047115,0.792525885,0.169357168,0.484671202,0.629678938,0.392505319,0.580459168,0.555404112,0.520142295,0.765812407,0.605136437,0.515789474,0.191176471,0.563476397,0.536679537,0.228571429,0.627530364,0.164948454,2,0.802630745,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,2
1858,1441,805 1983,106,-81.38097,26.09924,1,Dermacentor variabilis,Dermacentor,-81.38097 26.09924,1156,0.981188291,0.67599015,0.933108728,0.321703669,805,0.902365636,0.99008868,0.729456542,0.648834211,0.914599512,0.192338838,0.556599134,0.59882739,0.431144055,0.602751191,0.546396872,0.56686013,0.758364847,0.3964687,0.905263158,0.102941176,0.94729585,0.876447876,0.047619048,0.789473684,0.034364261,6,0.883106181,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,2
1859,1442,805 1983,107,-80.49867,25.60897,1,Dermacentor variabilis,Dermacentor,-80.49867 25.60897,1157,0.981188291,0.639516666,0.493032748,0.531587771,805,0.902365636,0.99008868,0.861873068,0.457233893,0.825840744,0.063011781,0.442050914,0.74357508,0.282300679,0.748232315,0.699203907,0.694027903,0.884712059,0.659711075,1,0.044117647,0.801079584,0.791505792,0.09047619,0.761133603,0.065292096,7,0.556302166,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2
1860,1443,805 1983,108,-80.91705,25.55731,1,Dermacentor variabilis,Dermacentor,-80.91705 25.55731,1158,0.981188291,0.695905119,0.493032748,0.148997868,805,0.902365636,0.99008868,0.843049357,0.549482321,0.868719381,0.126535247,0.607063548,0.690030549,0.355207206,0.836500456,0.659174004,0.777864624,0.85161367,0.386837881,0.884210526,0.029411765,0.904088967,0.698841699,0.019047619,0.63562753,0.013745704,18,0.870649762,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2
1861,1444,805 1983,109,-81.34097,27.3434,1,Ixodes affinis,Ixodes,-81.34097 27.3434,1184,0.981188291,0.558961734,0.493032748,0.028233967,805,0.902365636,0.99008868,0.600617172,0.856721314,0.911851647,0.358548331,0.912784811,0.431621587,0.635658468,0.551586682,0.490804018,0.46047441,0.606218253,0.218298555,0.515789474,0.102941176,0.789136538,0.540540541,0.080952381,0.469635628,0.120274914,6,0.732657158,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,3
1862,1445,805 1983,110,-81.1659,26.55349,1,Ixodes affinis,Ixodes,-81.1659 26.55349,1185,0.981188291,0.626314607,0.668883701,0.321472321,805,0.902365636,0.99008868,0.691457986,0.822082025,0.997169283,0.241190239,0.877816936,0.513380699,0.55591282,0.572279928,0.639333332,0.528584458,0.71383589,0.338683788,0.715789474,0.058823529,0.793258892,0.667953668,0.095238095,0.526315789,0.068728522,2,0.775023772,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,3
1863,1446,805 1983,111,-81.38097,26.09924,1,Ixodes affinis,Ixodes,-81.38097 26.09924,1186,0.981188291,0.67599015,0.668883701,0.321703669,805,0.902365636,0.99008868,0.729456542,0.648834211,0.914599512,0.192338838,0.556599134,0.59882739,0.431144055,0.602751191,0.546396872,0.56686013,0.758364847,0.3964687,0.905263158,0.102941176,0.94729585,0.876447876,0.047619048,0.789473684,0.034364261,6,0.883106181,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,3
1864,1447,805 1983,112,-80.49867,25.60897,1,Ixodes affinis,Ixodes,-80.49867 25.60897,1187,0.981188291,0.639516666,0.668883701,0.531587771,805,0.902365636,0.99008868,0.861873068,0.457233893,0.825840744,0.063011781,0.442050914,0.74357508,0.282300679,0.748232315,0.699203907,0.694027903,0.884712059,0.659711075,1,0.044117647,0.801079584,0.791505792,0.09047619,0.761133603,0.065292096,7,0.556302166,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,3
1869,1874,802 2021,1875,-82.01,29.95,1,Amblyomma americanum,,-82.01 29.95,1874,1,0.380895055,0.602284638,0.031343964,802,0.410769869,0.541210224,0.24847727,0.844841848,0.56458645,0.719363331,0.668626367,0.157010921,0.850883919,0.246912976,0.387721323,0.143293098,0.246337273,0.410914928,0.442105263,0.352941176,0.460687211,0.451737452,0.333333333,0.550607287,0.474226804,6,0.912583201,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1881,1886,802 2021,1887,-81.69,30.21,1,Ixodes scapularis,,-81.69 30.21,1886,1,0.33485791,0.603765016,0.387703424,802,0.410769869,0.541210224,0.319936084,0.640128401,0.33752629,0.75895761,0.665276237,0.229559677,0.784149746,0.465497506,0.436257899,0.438474649,0.272199759,0.394863563,0.242105263,0.382352941,0.381530244,0.343629344,0.438095238,0.352226721,0.443298969,6,0.788209192,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,3
1887,1892,802 2021,1893,-81.69,30.21,1,Amblyomma americanum,,-81.69 30.21,1892,1,0.33485791,0.603765016,0.387703424,802,0.410769869,0.541210224,0.319936084,0.640128401,0.33752629,0.75895761,0.665276237,0.229559677,0.784149746,0.465497506,0.436257899,0.438474649,0.272199759,0.394863563,0.242105263,0.382352941,0.381530244,0.343629344,0.438095238,0.352226721,0.443298969,6,0.788209192,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1888,1893,802 2021,1894,-81.69,30.21,1,Ixodes scapularis,,-81.69 30.21,1893,1,0.33485791,0.603765016,0.387703424,802,0.410769869,0.541210224,0.319936084,0.640128401,0.33752629,0.75895761,0.665276237,0.229559677,0.784149746,0.465497506,0.436257899,0.438474649,0.272199759,0.394863563,0.242105263,0.382352941,0.381530244,0.343629344,0.438095238,0.352226721,0.443298969,6,0.788209192,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,3
1893,1898,802 2021,1899,-81.7,30.2,1,Amblyomma americanum,,-81.7 30.2,1898,1,0.335839785,0.621399457,0.407471533,802,0.410769869,0.541210224,0.319936084,0.640128401,0.33752629,0.75895761,0.665276237,0.229559677,0.784149746,0.465497506,0.436257899,0.438474649,0.272199759,0.394863563,0.242105263,0.382352941,0.381530244,0.343629344,0.438095238,0.352226721,0.443298969,6,0.877453777,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1894,1899,802 2021,1900,-81.7,30.2,1,Ixodes scapularis,,-81.7 30.2,1899,1,0.335839785,0.621399457,0.407471533,802,0.410769869,0.541210224,0.319936084,0.640128401,0.33752629,0.75895761,0.665276237,0.229559677,0.784149746,0.465497506,0.436257899,0.438474649,0.272199759,0.394863563,0.242105263,0.382352941,0.381530244,0.343629344,0.438095238,0.352226721,0.443298969,6,0.877453777,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,3
1899,1904,802 2021,1905,-81.69,30.21,1,Amblyomma americanum,,-81.69 30.21,1904,1,0.334843366,0.603764792,0.387703424,802,0.410769869,0.541210224,0.319936084,0.640128401,0.33752629,0.75895761,0.665276237,0.229559677,0.784149746,0.465497506,0.436257899,0.438474649,0.272199759,0.394863563,0.242105263,0.382352941,0.381530244,0.343629344,0.438095238,0.352226721,0.443298969,6,0.788209192,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
4,1112,803 2021,1435,-81.32728667,28.51152,0,Amblyomma americanum,Amblyomma,-81.32728667 28.51152,350,1,0.387558738,0.652734123,0.043859285,803,0.374974061,0.392279604,0.543385888,0.75903486,0.692080573,0.470408684,0.837193624,0.38411785,0.668035459,0.630569878,0.388971156,0.503599169,0.52309793,0.293739968,0.315789474,0.25,0.625330292,0.467181467,0.204761905,0.566801619,0.223367698,2,0.625198098,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
